symbol,timestamp,open,high,low,close,volume,trade_count,vwap,dollar_volume,prediction
PCG,2025-08-27 12:22:00-04:00,15.075,15.08,15.0725,15.08,7668.0,42.0,15.075631,115633.44,2
PCG,2025-08-27 12:23:00-04:00,15.075,15.1,15.07,15.085,61159.0,255.0,15.087899,922583.515,2
PCG,2025-08-27 12:24:00-04:00,15.085,15.085,15.07,15.075,22434.0,99.0,15.075948,338192.55,2
PCG,2025-08-27 12:25:00-04:00,15.075,15.075,15.07,15.07,4225.0,46.0,15.070284,63670.75,2
PCG,2025-08-27 12:27:00-04:00,15.0754,15.0754,15.05,15.065,84599.0,287.0,15.067801,1274483.935,2
PCG,2025-08-27 12:28:00-04:00,15.065,15.07,15.065,15.07,11649.0,52.0,15.067591,175550.43,2
PCG,2025-08-27 12:29:00-04:00,15.065,15.08,15.0643,15.075,24388.0,161.0,15.072945,367649.1,2
PCG,2025-08-27 12:30:00-04:00,15.075,15.0772,15.06,15.065,20674.0,118.0,15.070119,311453.81,2
PCG,2025-08-27 12:31:00-04:00,15.065,15.065,15.05,15.05,10851.0,98.0,15.060729,163307.55000000002,2
PCG,2025-08-27 12:32:00-04:00,15.055,15.06,15.055,15.055,7524.0,44.0,15.055142,113273.82,2
PCG,2025-08-27 12:33:00-04:00,15.055,15.065,15.055,15.065,10045.0,95.0,15.059242,151327.925,2
PCG,2025-08-27 12:34:00-04:00,15.065,15.065,15.06,15.065,5033.0,55.0,15.064318,75822.145,2
PCG,2025-08-27 12:35:00-04:00,15.065,15.07,15.065,15.065,11757.0,57.0,15.065203,177119.205,2
PCG,2025-08-27 12:36:00-04:00,15.0628,15.065,15.06,15.065,5088.0,47.0,15.064306,76650.72,2
PCG,2025-08-27 12:37:00-04:00,15.065,15.075,15.06,15.07,18648.0,136.0,15.06856,281025.36,2
PCG,2025-08-27 12:38:00-04:00,15.075,15.075,15.07,15.075,12602.0,56.0,15.072769,189975.15,2
PCG,2025-08-27 12:39:00-04:00,15.075,15.075,15.04,15.04,23932.0,175.0,15.062183,359937.28,2
PCG,2025-08-27 12:40:00-04:00,15.045,15.11,15.045,15.06,565698.0,1208.0,15.083057,8519411.88,2
PCG,2025-08-27 12:41:00-04:00,15.06,15.06,15.05,15.05,16388.0,96.0,15.05531,246639.4,1
PCG,2025-08-27 12:42:00-04:00,15.055,15.055,15.05,15.05,9059.0,86.0,15.050304,136337.95,1
PCG,2025-08-27 12:43:00-04:00,15.055,15.06,15.05,15.055,9197.0,50.0,15.054781,138460.835,1
PCG,2025-08-27 12:44:00-04:00,15.055,15.055,15.05,15.05,12722.0,87.0,15.053835,191466.1,1
PCG,2025-08-27 12:45:00-04:00,15.05,15.065,15.05,15.065,23622.0,136.0,15.056781,355865.43,1
PCG,2025-08-27 12:46:00-04:00,15.06,15.0788,15.06,15.075,24184.0,127.0,15.066842,364573.8,1
PCG,2025-08-27 12:47:00-04:00,15.075,15.075,15.07,15.07,2826.0,26.0,15.074439,42587.82,1
PCG,2025-08-27 12:48:00-04:00,15.075,15.085,15.07,15.085,14457.0,89.0,15.078071,218083.845,1
PCG,2025-08-27 12:49:00-04:00,15.085,15.0854,15.08,15.08,22233.0,98.0,15.08058,335273.64,1
PCG,2025-08-27 12:50:00-04:00,15.07,15.075,15.07,15.075,7866.0,50.0,15.073243,118579.95,1
PCG,2025-08-27 12:51:00-04:00,15.075,15.0791,15.06,15.06,19300.0,108.0,15.071423,290658.0,1
PCG,2025-08-27 12:52:00-04:00,15.065,15.065,15.06,15.065,13064.0,37.0,15.063961,196809.16,1
PCG,2025-08-27 12:53:00-04:00,15.065,15.07,15.06,15.065,9397.0,43.0,15.066354,141565.805,1
PCG,2025-08-27 12:54:00-04:00,15.065,15.07,15.06,15.065,14586.0,71.0,15.064694,219738.09,1
PCG,2025-08-27 12:55:00-04:00,15.065,15.065,15.06,15.06,29589.0,119.0,15.062133,445610.34,1
PCG,2025-08-27 12:56:00-04:00,15.06,15.06,15.05,15.055,26340.0,136.0,15.056837,396548.7,1
PCG,2025-08-27 12:57:00-04:00,15.055,15.06,15.05,15.05,12938.0,77.0,15.052815,194716.9,1
PCG,2025-08-27 12:58:00-04:00,15.05,15.07,15.05,15.06,41832.0,218.0,15.06013,629989.92,1
PCG,2025-08-27 12:59:00-04:00,15.06,15.065,15.05,15.0564,19072.0,93.0,15.05679,287155.6608,1
PCG,2025-08-27 13:00:00-04:00,15.05,15.05,15.03,15.035,20701.0,143.0,15.039941,311239.535,1
PCG,2025-08-27 13:01:00-04:00,15.035,15.04,15.03,15.035,18875.0,73.0,15.034768,283785.625,1
PCG,2025-08-27 13:02:00-04:00,15.04,15.04,15.03,15.035,19773.0,104.0,15.036554,297287.055,1
PCG,2025-08-27 13:03:00-04:00,15.035,15.05,15.035,15.05,30309.0,87.0,15.039901,456150.45,1
PCG,2025-08-27 13:04:00-04:00,15.05,15.06,15.045,15.055,62684.0,174.0,15.054214,943707.62,1
PCG,2025-08-27 13:05:00-04:00,15.055,15.06,15.055,15.06,18213.0,61.0,15.055316,274287.78,1
PCG,2025-08-27 13:06:00-04:00,15.055,15.0689,15.05,15.065,38980.0,109.0,15.06294,587233.7,1
PCG,2025-08-27 13:07:00-04:00,15.065,15.07,15.0646,15.07,18030.0,45.0,15.066036,271712.1,1
PCG,2025-08-27 13:08:00-04:00,15.07,15.075,15.065,15.075,10383.0,85.0,15.070665,156523.725,1
PCG,2025-08-27 13:09:00-04:00,15.075,15.08,15.07,15.08,18689.0,96.0,15.076711,281830.12,1
PCG,2025-08-27 13:10:00-04:00,15.08,15.08,15.07,15.075,10826.0,61.0,15.074009,163201.94999999998,1
PCG,2025-08-27 13:11:00-04:00,15.075,15.0765,15.07,15.075,57299.0,108.0,15.074551,863782.4249999999,0
PCG,2025-08-27 13:12:00-04:00,15.075,15.08,15.07,15.07,12514.0,74.0,15.072946,188585.98,0
PCG,2025-08-27 13:13:00-04:00,15.075,15.08,15.07,15.07,11645.0,62.0,15.073855,175490.15,0
PCG,2025-08-27 13:14:00-04:00,15.075,15.075,15.065,15.065,19827.0,128.0,15.069826,298693.755,0
PCG,2025-08-27 13:15:00-04:00,15.065,15.065,15.06,15.06,10119.0,45.0,15.062617,152392.14,0
PCG,2025-08-27 13:16:00-04:00,15.06,15.065,15.05,15.0551,13105.0,97.0,15.059029,197297.0855,0
PCG,2025-08-27 13:17:00-04:00,15.05,15.06,15.05,15.055,8893.0,71.0,15.051996,133884.115,0
PCG,2025-08-27 13:18:00-04:00,15.0572,15.06,15.05,15.055,11323.0,59.0,15.055425,170467.76499999998,0
PCG,2025-08-27 13:19:00-04:00,15.06,15.0658,15.055,15.065,21903.0,131.0,15.06045,329968.695,0
PCG,2025-08-27 13:20:00-04:00,15.065,15.08,15.06,15.08,59556.0,136.0,15.073431,898104.48,0
PCG,2025-08-27 13:21:00-04:00,15.0753,15.0753,15.06,15.065,36487.0,106.0,15.068896,549676.655,0
PCG,2025-08-27 13:22:00-04:00,15.06,15.07,15.06,15.065,30330.0,72.0,15.065659,456921.45,0
PCG,2025-08-27 13:23:00-04:00,15.065,15.07,15.0601,15.065,11492.0,53.0,15.066581,173126.97999999998,0
PCG,2025-08-27 13:24:00-04:00,15.065,15.07,15.05,15.05,50144.0,134.0,15.063518,754667.2000000001,0
PCG,2025-08-27 13:25:00-04:00,15.055,15.055,15.05,15.0523,5796.0,66.0,15.05223,87243.1308,0
PCG,2025-08-27 13:26:00-04:00,15.055,15.055,15.05,15.055,6731.0,51.0,15.053842,101335.205,0
PCG,2025-08-27 13:27:00-04:00,15.0503,15.065,15.05,15.06,33842.0,214.0,15.059476,509660.52,0
PCG,2025-08-27 13:28:00-04:00,15.06,15.06,15.06,15.06,4471.0,44.0,15.06,67333.26000000001,0
PCG,2025-08-27 13:29:00-04:00,15.065,15.065,15.06,15.065,10024.0,63.0,15.064018,151011.56,0
PCG,2025-08-27 13:30:00-04:00,15.065,15.07,15.06,15.065,9434.0,58.0,15.064668,142123.21,0
PCG,2025-08-27 13:31:00-04:00,15.065,15.075,15.06,15.065,56926.0,188.0,15.070776,857590.19,0
PCG,2025-08-27 13:32:00-04:00,15.065,15.065,15.06,15.065,4243.0,24.0,15.064608,63920.795,0
PCG,2025-08-27 13:33:00-04:00,15.065,15.08,15.0646,15.07,24816.0,113.0,15.067802,373977.12,0
PCG,2025-08-27 13:34:00-04:00,15.0728,15.08,15.07,15.075,7239.0,52.0,15.074596,109127.925,0
PCG,2025-08-27 13:35:00-04:00,15.08,15.08,15.07,15.075,12804.0,89.0,15.075697,193020.3,0
PCG,2025-08-27 13:36:00-04:00,15.08,15.085,15.075,15.085,15255.0,104.0,15.080906,230121.675,0
PCG,2025-08-27 13:37:00-04:00,15.085,15.09,15.08,15.08,43669.0,109.0,15.085028,658528.52,0
PCG,2025-08-27 13:38:00-04:00,15.085,15.09,15.08,15.085,30227.0,87.0,15.084519,455974.295,0
PCG,2025-08-27 13:39:00-04:00,15.085,15.09,15.08,15.085,7516.0,51.0,15.085666,113378.86,0
PCG,2025-08-27 13:40:00-04:00,15.085,15.09,15.08,15.08,32912.0,85.0,15.084227,496312.96,0
PCG,2025-08-27 13:41:00-04:00,15.08,15.08,15.07,15.07,16369.0,129.0,15.07772,246680.83,0
PCG,2025-08-27 13:42:00-04:00,15.075,15.075,15.07,15.07,5005.0,48.0,15.073147,75425.35,0
PCG,2025-08-27 13:43:00-04:00,15.075,15.075,15.07,15.075,8255.0,50.0,15.073659,124444.125,0
PCG,2025-08-27 13:44:00-04:00,15.0759,15.08,15.07,15.075,31990.0,136.0,15.077331,482249.25,0
PCG,2025-08-27 13:45:00-04:00,15.075,15.075,15.07,15.07,7284.0,54.0,15.073155,109769.88,0
PCG,2025-08-27 13:46:00-04:00,15.075,15.08,15.06,15.0721,58653.0,254.0,15.068266,884023.8813,0
PCG,2025-08-27 13:47:00-04:00,15.075,15.08,15.07,15.075,21095.0,48.0,15.074843,318007.125,0
PCG,2025-08-27 13:48:00-04:00,15.075,15.0754,15.07,15.075,17929.0,65.0,15.074053,270279.675,0
PCG,2025-08-27 13:49:00-04:00,15.075,15.08,15.07,15.075,12936.0,81.0,15.072078,195010.2,0
PCG,2025-08-27 13:50:00-04:00,15.075,15.075,15.06,15.065,37271.0,93.0,15.069492,561487.615,0
PCG,2025-08-27 13:51:00-04:00,15.06,15.065,15.05,15.05,14699.0,93.0,15.055628,221219.95,0
PCG,2025-08-27 13:52:00-04:00,15.06,15.065,15.05,15.065,22531.0,129.0,15.059539,339429.515,0
PCG,2025-08-27 13:53:00-04:00,15.065,15.065,15.06,15.06,9162.0,85.0,15.060475,137979.72,0
PCG,2025-08-27 13:54:00-04:00,15.065,15.07,15.06,15.065,18831.0,92.0,15.063069,283689.015,0
PCG,2025-08-27 13:55:00-04:00,15.065,15.065,15.05,15.055,19582.0,128.0,15.057032,294807.01,0
PCG,2025-08-27 13:56:00-04:00,15.05,15.0587,15.04,15.045,13177.0,83.0,15.048299,198247.965,0
PCG,2025-08-27 13:57:00-04:00,15.0428,15.05,15.04,15.04,7124.0,82.0,15.04459,107144.96,0
PCG,2025-08-27 13:58:00-04:00,15.05,15.05,15.04,15.05,5386.0,52.0,15.04515,81059.3,0
PCG,2025-08-27 13:59:00-04:00,15.045,15.06,15.045,15.055,33723.0,130.0,15.04886,507699.765,0
PCG,2025-08-27 14:00:00-04:00,15.051,15.06,15.05,15.055,16551.0,62.0,15.053515,249175.305,0
PCG,2025-08-27 14:01:00-04:00,15.055,15.055,15.04,15.045,26055.0,111.0,15.047419,391997.475,0
PCG,2025-08-27 14:02:00-04:00,15.045,15.06,15.045,15.055,35501.0,108.0,15.051936,534467.5549999999,0
PCG,2025-08-27 14:03:00-04:00,15.06,15.07,15.0525,15.065,35267.0,122.0,15.063102,531297.355,0
PCG,2025-08-27 14:04:00-04:00,15.065,15.065,15.06,15.06,18081.0,91.0,15.062066,272299.86,0
PCG,2025-08-27 14:05:00-04:00,15.065,15.07,15.05,15.055,35182.0,102.0,15.060886,529665.01,0
PCG,2025-08-27 14:06:00-04:00,15.055,15.055,15.05,15.05,4348.0,35.0,15.053503,65437.4,0
PCG,2025-08-27 14:07:00-04:00,15.055,15.055,15.05,15.055,8980.0,41.0,15.054444,135193.9,0
PCG,2025-08-27 14:08:00-04:00,15.06,15.06,15.05,15.05,42922.0,39.0,15.050469,645976.1,0
PCG,2025-08-27 14:09:00-04:00,15.0551,15.0551,15.045,15.045,26214.0,152.0,15.051279,394389.63,0
PCG,2025-08-27 14:10:00-04:00,15.045,15.0451,15.04,15.045,6737.0,67.0,15.040978,101358.165,0
PCG,2025-08-27 14:11:00-04:00,15.045,15.045,15.04,15.045,7009.0,53.0,15.043097,105450.405,0
PCG,2025-08-27 14:12:00-04:00,15.045,15.045,15.04,15.04,11645.0,99.0,15.042705,175140.8,0
PCG,2025-08-27 14:13:00-04:00,15.045,15.05,15.045,15.045,4964.0,43.0,15.045289,74683.38,0
PCG,2025-08-27 14:14:00-04:00,15.04,15.045,15.04,15.0442,5746.0,37.0,15.041625,86443.9732,0
PCG,2025-08-27 14:15:00-04:00,15.045,15.045,15.0442,15.045,5336.0,35.0,15.044932,80280.12,0
PCG,2025-08-27 14:16:00-04:00,15.045,15.06,15.045,15.055,26217.0,144.0,15.050949,394696.935,0
PCG,2025-08-27 14:17:00-04:00,15.055,15.06,15.03,15.035,73498.0,242.0,15.048881,1105042.43,0
PCG,2025-08-27 14:18:00-04:00,15.03,15.03,15.0245,15.025,17355.0,88.0,15.027929,260758.875,0
PCG,2025-08-27 14:19:00-04:00,15.025,15.035,15.025,15.035,14969.0,97.0,15.03077,225058.915,0
PCG,2025-08-27 14:20:00-04:00,15.035,15.04,15.035,15.035,5854.0,39.0,15.035778,88014.89,0
PCG,2025-08-27 14:21:00-04:00,15.03,15.04,15.03,15.035,20585.0,59.0,15.034644,309495.475,0
PCG,2025-08-27 14:22:00-04:00,15.035,15.04,15.035,15.04,8585.0,51.0,15.035305,129118.4,0
PCG,2025-08-27 14:23:00-04:00,15.035,15.04,15.03,15.04,11690.0,64.0,15.03392,175817.59999999998,0
PCG,2025-08-27 14:24:00-04:00,15.035,15.04,15.03,15.035,11677.0,54.0,15.033377,175563.695,0
PCG,2025-08-27 14:25:00-04:00,15.035,15.035,15.03,15.035,15555.0,58.0,15.033314,233869.425,0
PCG,2025-08-27 14:26:00-04:00,15.035,15.04,15.03,15.035,30478.0,105.0,15.034057,458236.73,0
PCG,2025-08-27 14:27:00-04:00,15.035,15.04,15.03,15.035,16383.0,83.0,15.03396,246318.405,0
PCG,2025-08-27 14:28:00-04:00,15.03,15.055,15.03,15.0465,86305.0,236.0,15.0435,1298588.1825,0
PCG,2025-08-27 14:29:00-04:00,15.05,15.05,15.04,15.045,77740.0,79.0,15.048121,1169598.3,0
PCG,2025-08-27 14:30:00-04:00,15.0401,15.045,15.04,15.045,8325.0,49.0,15.043393,125249.625,0
PCG,2025-08-27 14:31:00-04:00,15.045,15.055,15.04,15.055,42855.0,168.0,15.04861,645182.025,0
PCG,2025-08-27 14:32:00-04:00,15.06,15.06,15.055,15.055,14697.0,45.0,15.057847,221263.335,0
PCG,2025-08-27 14:33:00-04:00,15.055,15.055,15.05,15.055,21000.0,83.0,15.053067,316155.0,0
PCG,2025-08-27 14:34:00-04:00,15.055,15.06,15.05,15.055,23619.0,78.0,15.056186,355584.045,0
PCG,2025-08-27 14:35:00-04:00,15.055,15.055,15.05,15.055,17752.0,79.0,15.054294,267256.36,0
PCG,2025-08-27 14:36:00-04:00,15.0551,15.0551,15.05,15.055,22884.0,92.0,15.052519,344518.62,0
PCG,2025-08-27 14:37:00-04:00,15.05,15.05,15.04,15.04,20955.0,134.0,15.04746,315163.19999999995,0
PCG,2025-08-27 14:38:00-04:00,15.045,15.045,15.04,15.045,18957.0,90.0,15.043541,285208.065,0
PCG,2025-08-27 14:39:00-04:00,15.045,15.045,15.04,15.045,8547.0,52.0,15.044873,128589.615,2
PCG,2025-08-27 14:40:00-04:00,15.045,15.0451,15.04,15.045,8013.0,58.0,15.044804,120555.585,2
PCG,2025-08-27 14:41:00-04:00,15.045,15.055,15.045,15.055,27676.0,149.0,15.05081,416662.18,2
PCG,2025-08-27 14:42:00-04:00,15.055,15.07,15.055,15.065,27084.0,159.0,15.059523,408020.46,2
PCG,2025-08-27 14:43:00-04:00,15.065,15.07,15.0647,15.065,19300.0,70.0,15.065661,290754.5,2
PCG,2025-08-27 14:44:00-04:00,15.065,15.095,15.06,15.085,74383.0,313.0,15.082223,1122067.5550000002,2
PCG,2025-08-27 14:45:00-04:00,15.0835,15.09,15.08,15.085,39673.0,101.0,15.086897,598467.2050000001,0
PCG,2025-08-27 14:46:00-04:00,15.085,15.085,15.085,15.085,6221.0,56.0,15.085,93843.785,0
PCG,2025-08-27 14:47:00-04:00,15.085,15.085,15.08,15.085,26720.0,82.0,15.082029,403071.2,0
PCG,2025-08-27 14:48:00-04:00,15.085,15.1065,15.085,15.105,72240.0,260.0,15.096607,1091185.2,0
PCG,2025-08-27 14:49:00-04:00,15.105,15.11,15.1,15.105,77966.0,126.0,15.104917,1177676.43,0
PCG,2025-08-27 14:50:00-04:00,15.105,15.105,15.1,15.105,19060.0,51.0,15.102727,287901.3,0
PCG,2025-08-27 14:51:00-04:00,15.105,15.105,15.095,15.095,28192.0,126.0,15.099977,425558.24,0
PCG,2025-08-27 14:52:00-04:00,15.1,15.1,15.09,15.095,41678.0,127.0,15.095481,629129.41,0
PCG,2025-08-27 14:53:00-04:00,15.1,15.11,15.095,15.1,28510.0,116.0,15.101958,430501.0,0
PCG,2025-08-27 14:54:00-04:00,15.105,15.105,15.1,15.105,7842.0,44.0,15.101796,118453.41,0
PCG,2025-08-27 14:55:00-04:00,15.105,15.11,15.1,15.105,20117.0,74.0,15.103948,303867.28500000003,0
PCG,2025-08-27 14:56:00-04:00,15.105,15.1065,15.095,15.105,63928.0,280.0,15.101162,965632.44,0
PCG,2025-08-27 14:57:00-04:00,15.105,15.105,15.1,15.1,13774.0,71.0,15.101042,207987.4,0
PCG,2025-08-27 14:58:00-04:00,15.105,15.115,15.1,15.115,88140.0,260.0,15.106761,1332236.1,0
PCG,2025-08-27 14:59:00-04:00,15.115,15.115,15.11,15.115,11499.0,69.0,15.112797,173807.385,0
PCG,2025-08-27 15:00:00-04:00,15.115,15.12,15.11,15.12,8768.0,52.0,15.112882,132572.16,0
PCG,2025-08-27 15:01:00-04:00,15.115,15.12,15.1,15.105,33564.0,136.0,15.109665,506984.22,0
PCG,2025-08-27 15:02:00-04:00,15.105,15.105,15.1,15.105,49196.0,89.0,15.104559,743105.5800000001,0
PCG,2025-08-27 15:03:00-04:00,15.105,15.115,15.105,15.11,38064.0,129.0,15.111318,575147.0399999999,0
PCG,2025-08-27 15:04:00-04:00,15.115,15.13,15.11,15.13,24071.0,119.0,15.119101,364194.23,0
PCG,2025-08-27 15:05:00-04:00,15.125,15.13,15.12,15.125,15346.0,59.0,15.123771,232108.25,0
PCG,2025-08-27 15:06:00-04:00,15.125,15.125,15.12,15.125,24000.0,89.0,15.123925,363000.0,0
PCG,2025-08-27 15:07:00-04:00,15.125,15.13,15.12,15.125,17792.0,70.0,15.123564,269104.0,0
PCG,2025-08-27 15:08:00-04:00,15.125,15.125,15.12,15.12,14465.0,75.0,15.123855,218710.8,0
PCG,2025-08-27 15:09:00-04:00,15.125,15.135,15.1101,15.13,78638.0,322.0,15.120648,1189792.9400000002,0
PCG,2025-08-27 15:10:00-04:00,15.135,15.14,15.13,15.135,15837.0,47.0,15.132088,239692.995,0
PCG,2025-08-27 15:11:00-04:00,15.1351,15.14,15.13,15.135,35860.0,102.0,15.13413,542741.1,0
PCG,2025-08-27 15:12:00-04:00,15.135,15.135,15.115,15.115,53495.0,189.0,15.126284,808576.925,0
PCG,2025-08-27 15:13:00-04:00,15.115,15.1172,15.11,15.115,10756.0,43.0,15.112267,162576.94,0
PCG,2025-08-27 15:14:00-04:00,15.115,15.115,15.11,15.115,25559.0,101.0,15.113133,386324.285,0
PCG,2025-08-27 15:15:00-04:00,15.11,15.1165,15.11,15.11,16852.0,62.0,15.112061,254633.72,0
PCG,2025-08-27 15:16:00-04:00,15.115,15.13,15.115,15.13,67360.0,175.0,15.12116,1019156.8,0
PCG,2025-08-27 15:17:00-04:00,15.125,15.13,15.12,15.125,22437.0,85.0,15.125324,339359.625,0
PCG,2025-08-27 15:18:00-04:00,15.125,15.1259,15.12,15.125,24571.0,78.0,15.124081,371636.375,0
PCG,2025-08-27 15:19:00-04:00,15.1253,15.1253,15.115,15.115,60556.0,190.0,15.120529,915303.94,0
PCG,2025-08-27 15:20:00-04:00,15.115,15.115,15.1,15.1,18919.0,113.0,15.109863,285676.9,0
PCG,2025-08-27 15:21:00-04:00,15.1,15.105,15.09,15.09,44795.0,151.0,15.099702,675956.55,0
PCG,2025-08-27 15:22:00-04:00,15.0929,15.095,15.07,15.075,49622.0,173.0,15.084828,748051.6499999999,0
PCG,2025-08-27 15:23:00-04:00,15.07,15.08,15.07,15.07,16184.0,76.0,15.07341,243892.88,0
PCG,2025-08-27 15:24:00-04:00,15.0728,15.0799,15.07,15.075,22084.0,143.0,15.070579,332916.3,0
PCG,2025-08-27 15:25:00-04:00,15.07,15.08,15.06,15.075,137434.0,231.0,15.072082,2071817.55,0
PCG,2025-08-27 15:26:00-04:00,15.075,15.08,15.07,15.07,15286.0,68.0,15.073705,230360.02,0
PCG,2025-08-27 15:27:00-04:00,15.075,15.08,15.07,15.07,15392.0,101.0,15.074476,231957.44,0
PCG,2025-08-27 15:28:00-04:00,15.075,15.09,15.075,15.085,43845.0,206.0,15.079484,661401.8250000001,0
PCG,2025-08-27 15:29:00-04:00,15.085,15.09,15.08,15.09,21353.0,110.0,15.084546,322216.77,2
PCG,2025-08-27 15:30:00-04:00,15.09,15.09,15.08,15.085,32763.0,128.0,15.083865,494229.855,2
PCG,2025-08-27 15:31:00-04:00,15.085,15.0899,15.08,15.085,20511.0,122.0,15.083852,309408.435,2
PCG,2025-08-27 15:32:00-04:00,15.085,15.09,15.08,15.08,30165.0,135.0,15.0838,454888.2,2
PCG,2025-08-27 15:33:00-04:00,15.085,15.0855,15.08,15.085,33852.0,153.0,15.083512,510657.42,2
PCG,2025-08-27 15:34:00-04:00,15.085,15.09,15.08,15.085,19724.0,128.0,15.083522,297536.54000000004,2
PCG,2025-08-27 15:35:00-04:00,15.085,15.09,15.08,15.08,18888.0,123.0,15.084145,284831.04,2
PCG,2025-08-27 15:36:00-04:00,15.085,15.09,15.08,15.085,20208.0,126.0,15.082782,304837.68,2
PCG,2025-08-27 15:37:00-04:00,15.085,15.09,15.08,15.085,28254.0,134.0,15.084751,426211.59,2
PCG,2025-08-27 15:38:00-04:00,15.085,15.09,15.08,15.085,24849.0,153.0,15.083978,374847.165,2
PCG,2025-08-27 15:39:00-04:00,15.08,15.09,15.08,15.085,23265.0,151.0,15.083346,350952.525,2
PCG,2025-08-27 15:40:00-04:00,15.085,15.09,15.08,15.09,57049.0,200.0,15.086819,860869.41,2
PCG,2025-08-27 15:41:00-04:00,15.09,15.1,15.085,15.095,74799.0,232.0,15.092373,1129090.905,2
PCG,2025-08-27 15:42:00-04:00,15.095,15.1,15.09,15.09,19694.0,108.0,15.095437,297182.46,2
PCG,2025-08-27 15:43:00-04:00,15.0988,15.1,15.09,15.095,33612.0,176.0,15.095395,507373.14,2
PCG,2025-08-27 15:44:00-04:00,15.1,15.1,15.09,15.095,57405.0,223.0,15.094906,866528.4750000001,2
PCG,2025-08-27 15:45:00-04:00,15.095,15.1,15.09,15.1,63663.0,303.0,15.095558,961311.3,2
PCG,2025-08-27 15:46:00-04:00,15.09,15.1,15.09,15.095,47749.0,252.0,15.093254,720771.155,2
PCG,2025-08-27 15:47:00-04:00,15.09,15.1,15.08,15.085,69130.0,349.0,15.090293,1042826.05,2
PCG,2025-08-27 15:48:00-04:00,15.085,15.09,15.08,15.085,28465.0,180.0,15.083781,429394.525,2
PCG,2025-08-27 15:49:00-04:00,15.085,15.09,15.075,15.08,176906.0,437.0,15.084342,2667742.48,2
PCG,2025-08-27 15:50:00-04:00,15.0708,15.1,15.07,15.095,77987.0,300.0,15.088381,1177213.765,2
PCG,2025-08-27 15:51:00-04:00,15.095,15.1,15.09,15.095,67390.0,281.0,15.092705,1017252.05,2
PCG,2025-08-27 15:52:00-04:00,15.095,15.1,15.09,15.0999,32850.0,188.0,15.092516,496031.715,2
PCG,2025-08-27 15:53:00-04:00,15.095,15.1,15.09,15.1,55829.0,277.0,15.09155,843017.9,2
PCG,2025-08-27 15:54:00-04:00,15.095,15.1,15.09,15.095,69940.0,389.0,15.094188,1055744.3,2
PCG,2025-08-27 15:55:00-04:00,15.095,15.1,15.09,15.095,67323.0,381.0,15.093904,1016240.685,2
PCG,2025-08-27 15:56:00-04:00,15.095,15.11,15.095,15.105,157155.0,525.0,15.103059,2373826.275,2
PCG,2025-08-27 15:57:00-04:00,15.11,15.13,15.105,15.115,213876.0,685.0,15.11765,3232735.74,2
PCG,2025-08-27 15:58:00-04:00,15.115,15.1199,15.1,15.105,213812.0,472.0,15.109214,3229630.26,2
PCG,2025-08-27 15:59:00-04:00,15.105,15.105,15.08,15.09,432503.0,1339.0,15.097288,6526470.27,0
PCG,2025-08-27 16:00:00-04:00,15.08,15.08,15.08,15.08,2046511.0,77.0,15.08,30861385.88,2
PCG,2025-08-27 16:35:00-04:00,15.08,15.08,15.08,15.08,6405.0,1.0,15.08,96587.4,1
PCG,2025-08-28 09:30:00-04:00,15.1,15.11,15.03,15.03,56117.0,107.0,15.092265,843438.51,1
PCG,2025-08-28 09:31:00-04:00,15.03,15.035,15.0,15.02,44274.0,147.0,15.020135,664995.48,1
PCG,2025-08-28 09:32:00-04:00,15.02,15.065,15.02,15.06,23425.0,107.0,15.050642,352780.5,1
PCG,2025-08-28 09:33:00-04:00,15.07,15.07,15.03,15.03,9131.0,43.0,15.059408,137238.93,1
PCG,2025-08-28 09:34:00-04:00,15.035,15.04,15.0,15.0,187930.0,706.0,15.020727,2818950.0,1
PCG,2025-08-28 09:35:00-04:00,15.005,15.01,14.995,15.005,45055.0,178.0,15.005567,676050.275,1
PCG,2025-08-28 09:36:00-04:00,15.005,15.015,15.0,15.005,28818.0,188.0,15.009232,432414.09,1
PCG,2025-08-28 09:37:00-04:00,15.005,15.03,15.0,15.01,45868.0,177.0,15.004021,688478.6799999999,1
PCG,2025-08-28 09:38:00-04:00,15.0,15.02,15.0,15.007,46486.0,74.0,15.01012,697615.402,1
PCG,2025-08-28 09:39:00-04:00,15.0,15.0,14.98,14.985,51198.0,224.0,14.995578,767202.03,1
PCG,2025-08-28 09:40:00-04:00,14.99,14.995,14.965,14.97,21824.0,136.0,14.976977,326705.28,1
PCG,2025-08-28 09:41:00-04:00,14.97,14.985,14.97,14.98,114282.0,69.0,14.971028,1711944.36,1
PCG,2025-08-28 09:42:00-04:00,14.98,14.99,14.975,14.985,40745.0,212.0,14.987347,610563.825,1
PCG,2025-08-28 09:43:00-04:00,14.985,14.985,14.965,14.965,13275.0,97.0,14.970062,198660.375,1
PCG,2025-08-28 09:44:00-04:00,14.97,14.99,14.97,14.985,26904.0,93.0,14.9845,403156.44,1
PCG,2025-08-28 09:45:00-04:00,14.985,14.99,14.9709,14.98,187137.0,170.0,14.980325,2803312.26,1
PCG,2025-08-28 09:46:00-04:00,14.985,14.99,14.975,14.98,64866.0,363.0,14.982014,971692.68,1
PCG,2025-08-28 09:47:00-04:00,14.98,14.99,14.9709,14.985,76082.0,375.0,14.98872,1140088.77,1
